ProjectID,Complexiteit,Marktsegment,Gebied,Projectomschrijving,Projectmanager,Portfolio,Prognose eindstand,besteed,budget_ratio,Plandatum,Klanteis,HaalbaarheidBoolean,slack_days,risico_count,sum_ev_geld,avg_kans,n_tvps,total_tvp_hours,avg_tvp_hours,primary_geo,primary_tesi,n_taken,budget_alle_jaren
L-004723,,,Landelijk,Slopen telefoons Schiphol -en Hemtunnel,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-004745,Laag,,Landelijk,Vernieuwen wisselverwarming 2015 RN,Arif Kafa,Landelijk,3728962.5,3728962.5,1.0,,,,,0,0.0,0.0,0,0.0,,073,C48.01,21,1768.80002
L-004776,Laag,,Landelijk,Vernieuwen buisduiker 21 te Sptn,Alf Smolders,Landelijk,501428.5,501428.5,1.0,,,,,0,0.0,0.0,0,0.0,,556,B29.04,1,300.0
L-004893,Laag,,Landelijk,Redesign lijn 30 Zaandam-Hoorn-Enkhuizen,Carla de Wit,Landelijk,11441182.19,11441182.19,1.0,,,,,0,0.0,0.0,0,0.0,,079,A12.02,103,11238.348
L-004916,Laag,,Landelijk,Redesign lijnen 29 en 34 (Utg-Hlm-Ledn),Aysegül Tirgil,Landelijk,3955895.27,3955895.27,1.0,,,,,0,0.0,0.0,0,0.0,,076,A02.01,13,1413.6390000000001
L-005052,Laag,,Landelijk,Onderhoud en herstel kunstwerken 2018,Carla de Wit,Landelijk,580633.13,580633.13,1.0,,,,,0,0.0,0.0,0,0.0,,078,B04.03,7,462.03200000000004
L-004949,Laag,,Landelijk,Saneren part. ovp Wm 65.746 (fam. Krijt),Alf Smolders,Landelijk,611658.7,611658.7,1.0,,,,,0,0.0,0.0,0,0.0,,078,B66.02,2,404.0
L-004952,Laag,,Landelijk,Vernieuwen elektrische brugcomponenten,Carla de Wit,Landelijk,921918.31,921918.31,1.0,,,,,0,0.0,0.0,0,0.0,,079,B17.03,5,1061.294
L-004954,Laag,,Landelijk,Vervangen bovenleidingcomponenten 2017,,Landelijk,626340.72,626340.72,1.0,,,,,0,0.0,0.0,0,0.0,,076,D16.03,20,477.0
L-004984,Laag,,Landelijk,Vernieuwen remmingwerk Koegrasbrug,Carla de Wit,Landelijk,551505.87,551505.87,1.0,,,,,0,0.0,0.0,0,0.0,,073,B25,2,504.982
L-005010,Laag,,Landelijk,Rijdraadvernieuwing 2018 regio RN,Carla de Wit,Landelijk,1057439.71,1057439.71,1.0,,,,,0,0.0,0.0,0,0.0,,035,D18.01,25,889.36185
M-004736,Laag,,Landelijk,Overweginspecties regio Zuid 2020,Hennie van Lieshout,Landelijk,42010.06,42010.06,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,B65.20,1,75.0
L-005055,Laag,,Landelijk,Rijdraadvernieuwing 2019 regio RN,Rogier Berkman,Landelijk,1272800.15,1272800.15,1.0,,,,,0,0.0,0.0,0,0.0,,073,D18.01,27,796.9135
L-005056,Laag,,Landelijk,Vervangen camera's beweegbare bruggen,Bart Swolfs,Landelijk,423209.83,423209.83,1.0,,,,,0,0.0,0.0,0,0.0,,073,H03.03,4,245.8
L-005058,Laag,,Landelijk,Vervangen DOSS-installatie Hwd-Hdr 2018,Aysegül Tirgil,Landelijk,800837.11,800837.11,1.0,,,,,0,0.0,0.0,0,0.0,,073,B65.07.01,2,840.0
L-005068,Laag,,Landelijk,Vervangen bebording/verlichting tunnels,Ernst Kleinpenning,Landelijk,122393.57,122393.57,1.0,,,,,0,0.0,0.0,0,0.0,,076,A10.10,2,75.0
L-005069,Laag,,Landelijk,Vervangen tunneltechnische systemen,Bart Swolfs,Landelijk,184490.75,184490.75,1.0,,,,,0,0.0,0.0,0,0.0,,076,B52.02,5,173.5
L-005073,Laag,,Landelijk,Vernieuwen wisselverwarming Pmo (pilot),Bart Swolfs,Landelijk,712589.18,712589.18,1.0,,,,,0,0.0,0.0,0,0.0,,079,C48.01,2,550.0
L-005153,Laag,,Landelijk,Vernieuwen drainage Schipholtunnel 2019,Arend Rook,Landelijk,265225.49,265225.49,1.0,,,,,0,0.0,0.0,0,0.0,,133,A07.03,1,279.9
L-005154,Laag,,Landelijk,Vernieuwen brugpost Spaarnebrug 2019,Arend Rook,Landelijk,80971.04,80971.04,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005157,Laag,,Landelijk,Vernieuwen X/G-seinen Zd-Hmta 2019,Alf Smolders,Landelijk,413009.56,413009.56,1.0,,,,,0,0.0,0.0,0,0.0,,139,F05.02.12,22,515.2
L-005192,Laag,,Landelijk,Revisie stuwdrukventilatoren VST 2021,Alf Smolders,Landelijk,8136.24,8136.24,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005226,Laag,,Landelijk,Vernieuwen brugbedienkast Wherebrug 2020,Arend Rook,Landelijk,60261.76,60261.76,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005227,Laag,,Landelijk,Plaatsen hoogteportalen bij KW 2020,Jos Molenaar,Landelijk,93623.86,93623.86,1.0,,,,,0,0.0,0.0,0,0.0,,084,B03.04,1,76.986
L-005235,Laag,,Landelijk,Vervangen bekabeling ventilatoren Shl,Arend Rook,Landelijk,61447.56,61447.56,1.0,,,,,0,0.0,0.0,0,0.0,,133,B42.05,1,500.0
L-005236,Laag,,Landelijk,Vervangen pomp blusleiding Velsertunnel,Alf Smolders,Landelijk,30406.0,30406.0,1.0,,,,,0,0.0,0.0,0,0.0,,076,B47.05,1,40.0
L-005240,Laag,,Landelijk,Verwijderen gasdetectie Hemtunnel 2021,Arend Rook,Landelijk,394166.28,394166.28,1.0,,,,,0,0.0,0.0,0,0.0,,139,B43.05,6,222.0
L-005251,Laag,,Landelijk,Verplaatsen relaiskasten Hemtunnel 2021,Alf Smolders,Landelijk,7524.18,7524.18,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005276,Laag,,Landelijk,Vluchtpaden Velsertunnel stroever maken,Alf Smolders,Landelijk,249587.94,249587.94,1.0,,,,,0,0.0,0.0,0,0.0,,076,B39.05,1,320.0
L-005287,,,Landelijk,Vervangen hekwerk Haarlem,Alf Smolders,Landelijk,160600.0,160600.0,1.0,,,,,0,0.0,0.0,0,0.0,,527,B72.02.01,5,68.995
R-324400,Midden,,Landelijk,"Parkstad Limburg, aanleg buitenring",Devlin Matagora,Landelijk,6404772.69,6404772.69,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005347,,,Landelijk,Plaatsen hekwerk Koppestokstraat Hlm,Alf Smolders,Landelijk,24702.0,24702.0,1.0,,,,,0,0.0,0.0,0,0.0,,085,B72.01,1,30.0
L-005359,Laag,,Landelijk,VAT ETMET ASR stellers en condensatoren.,Melanie ter Haar,Landelijk,62891.4,62891.4,1.0,,,,,0,0.0,0.0,0,0.0,,133,C47.05.35,3,62.5
L-005378,Laag,,Landelijk,Vervangen brandwerende voorzieningen Shl,Arend Rook,Landelijk,172092.86,172092.86,1.0,,,,,0,0.0,0.0,0,0.0,,133,B39.05,1,150.0
L-005395,Laag,,Landelijk,Uitvoeren hittetesten Schipholtunnel,Alf Smolders,Landelijk,343988.9,343988.9,1.0,,,,,0,0.0,0.0,0,0.0,,133,B39.06,1,245.0
L-005437,,,Landelijk,Saneren asbest brugkabelkoker Zd Nagouw,Rolf Schooleman,Landelijk,28179.97,28179.97,1.0,,,,,0,0.0,0.0,0,0.0,,079,A16.02,1,30.0
L-005462,Laag,,Landelijk,Plaatsen extra vertreklicht op Zandvoort,Alf Smolders,Landelijk,67626.0,67626.0,1.0,,,,,0,0.0,0.0,0,0.0,,083,F03.02.16,1,50.0
R-450800,Midden,,Landelijk,PNN:Optim.brugbed. Van Harinxmakanaal,Peter Stam,Landelijk,4283500.93,4283500.93,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004846,,,Landelijk,PVT Zuid-Limburg nieuw.,Marco Verkuil,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,062,F17.04,3,60.0
M-004515,Laag,,Landelijk,Van S-bord naar bediend sein,Robert-Jan Arts,Landelijk,546665.56,546665.56,1.0,,,,,0,0.0,0.0,0,0.0,,516,F05.01,1,430.0
M-004517,Laag,,Landelijk,vernieuwen Ribe leidingonderbreker,Carlo Boterman,Landelijk,1515626.29,1515626.29,1.0,,,,,0,0.0,0.0,0,0.0,,047,D18.36,174,2743.82048
M-004761,Laag,,Landelijk,Reparatie betonfunderingen 2020 ZUID,Bas Mutsaers,Landelijk,69172.0,69172.0,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,D17.08,1,80.998
M-004527,Laag,,Landelijk,Vervangen FTGS detectiesysteem tranche 2,Marco Verkuil,Landelijk,38915.11,38915.11,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004593,Laag,,Landelijk,Uitbreiden AHOB 2.8 Br-Ehv Groot Bollerw,Robert-Jan Arts,Landelijk,733351.5,733351.5,1.0,,,,,0,0.0,0.0,0,0.0,,055,B69.02,1,400.0
R-469900,Midden,,Landelijk,Roodeschool - Eemsh. Nw sp.lijn + 2h,Martin Eikelboom,Landelijk,21851543.46,21851543.46,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004648,Laag,,Landelijk,Vervangen gelijkrichters EV 2018 OPC-geb,René Delnoije,Landelijk,67001.57,67001.57,1.0,,,,,0,0.0,0.0,0,0.0,,054,D25.02,8,119.701
M-004681,Laag,,Landelijk,Vervangen natte eindsluitingen ZD 2019,William Holtackers,Landelijk,183674.34,183674.34,1.0,,,,,0,0.0,0.0,0,0.0,,047,D02.12,7,194.95000000000002
M-004834,Laag,,Landelijk,Studiebudget mgr AO gebied ZO+ZW 2021,Amiranda Abbes,Landelijk,154888.0,154888.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-004838,Laag,,Landelijk,Vervangen ankerblokken ZO+ZW 2021,Corné van Doorne,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-460510,,,Landelijk,Stationsoutillage Assen,Laurens Wever,Landelijk,224112.85,224112.85,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-326800,Midden,,Landelijk,"Zuidhorn, spoorbrug Starkenborgkanaal",Bernadette Paping - Geertman,Landelijk,24287265.74,24287265.74,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-343010,,,Landelijk,"Venlo, Greenportiane aanleg odg",Paul van Betuw,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-433300,Midden,,Landelijk,"Wolvega, onderdoorgang om den Noort",André Hagen,Landelijk,8877305.99,8877305.99,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-433420,Laag,,Landelijk,"Zwolle-Meppel, blokverdichting",Frank Knottnerus,Landelijk,26211.03,26211.03,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-473700,Midden,,Landelijk,"Voorhout, aanl. odg Noordelijke Randweg",Laurus van Essen,Landelijk,10624238.57,10624238.57,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-474100,Midden,,Landelijk,"Cuijk, fietsbrug over de Maas",Rien Nederveen,Landelijk,438772.76,438772.76,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-477300,Laag,,Landelijk,Friesland Achterhoek,Mark Niewold,Landelijk,392459.88,392459.88,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-479200,Midden,,Landelijk,"Nuenen, tunnel Landgoed Gulbergen",Jarno Aalders,Landelijk,356008.5,356008.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-479800,Midden,,Landelijk,Coevorden herinrichting emplacement,Renó Voogdgeert,Landelijk,2682077.52,2682077.52,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-484600,,,Landelijk,Venlo: ovw Heierh.wg verv door fietsnl.,Jos van Kruisbergen,Landelijk,3411588.84,3411588.84,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-484900,Midden,,Landelijk,"Landgraaf-Herzogenrath, elektr. bvk",Rob Bouwman,Landelijk,14836280.38,14836280.38,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-486200,Midden,,Landelijk,Steenwijk aanl 1450m geluidscherm,Jost Lieuwen,Landelijk,2119975.8,2119975.8,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-488300,,,Landelijk,"Groningen sp.zone,aanl tunnel onder sp.",Bert Kassies,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-491300,Laag,,Landelijk,"Leiden Centraal, perronverleng. 8a / 9a",Elena Ruseva,Landelijk,220000.0,220000.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-493300,Midden,,Landelijk,"Gouda-Alphen, opstel en service loc.",,Landelijk,1112970.97,1112970.97,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-499800,,,Landelijk,Groningen Herewegviaduct Toezicht PKW,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-503800,Midden,,Landelijk,Gouda en Gouda Goverw opheffen WUBO's,Friso van Merode,Landelijk,461212.46,461212.46,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-517300,Midden,,Landelijk,Den Haag Binckhorstlaan viaducten,Cors Bergmans,Landelijk,36511.22,36511.22,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-518000,Midden,,Landelijk,Coevorden ongelijkvloerse kruising,Renó Voogdgeert,Landelijk,5164708.28,5164708.28,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-518700,Laag,,Landelijk,Onderdoorgng Goddeloaze sngl,André Hagen,Landelijk,2531990.17,2531990.17,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-522570,Laag,,Landelijk,Stationsoverpad Obdam,Arend Rook,Landelijk,712811.2,712811.2,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-523102,Hoog,,Landelijk,Opstellen en Behandelen - Zaandam,Maarten Evertse,Landelijk,303378.06,303378.06,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-523110,Hoog,,Landelijk,Behandelen en Opstellen Onnen,Maarten Evertse,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-523800,Midden,,Landelijk,Groningen Helperzoomtunnel,,Landelijk,305289.43,305289.43,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-525200,Midden,,Landelijk,"Helmond, Geluidsschermen en raildempers",Ron Jasker,Landelijk,1659673.61,1659673.61,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-525300,Laag,,Landelijk,"Eindhoven, geluidscherm Vredeoord",Nicole Kamphuis,Landelijk,1041442.42,1041442.42,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-527800,Midden,,Landelijk,Borstwering Gouda,Frank Faassen,Landelijk,117553.33,117553.33,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-528500,Midden,,Landelijk,"Haarlem, Plaza saneren spoorinfra",Saco de la Parra,Landelijk,623656.21,623656.21,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-530200,Midden,,Landelijk,Middenwillens Gouda,Friso van Merode,Landelijk,441282.07,441282.07,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-531201,,,Landelijk,Leeuwarden Campina,Christian Janssen,Landelijk,119716.13,119716.13,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-534000,,,Landelijk,Zwolle Oosterhaven aanpassingen empl,Jan Jonker,Landelijk,107496.6,107496.6,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-534200,Midden,,Landelijk,"Maastricht, aanpassen wisselbediening",Jessica Göetjes,Landelijk,25851.02,25851.02,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-534600,Midden,,Landelijk,"Leeuwarden, werkplaats Stadler",Jost Lieuwen,Landelijk,142118.06,142118.06,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-535800,,,Landelijk,"Leeuwarden, aanleg voorz Arriva",Jost Lieuwen,Landelijk,53023.12,53023.12,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-536200,Midden,,Landelijk,Glasvezel t.b.v. GSM-R VR2,Harry van der Veen,Landelijk,26063.57,26063.57,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-538600,,,Landelijk,Omleggen hoogspanningstrace Zaandam,René Twisk,Landelijk,65732.98,65732.98,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-543700,Laag,,Landelijk,"Leeuwarden,aanleg HVO voorziening Arriva",Jost Lieuwen,Landelijk,66505.75,66505.75,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-544200,Laag,,Landelijk,"Eindhoven, overpad naar spoor 15-16",Mark van Velp,Landelijk,95784.72,95784.72,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-544800,Laag,,Landelijk,Haarlem- Zandvoort overwegmaatregelen,Frans van Wegen,Landelijk,609759.37,609759.37,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-544900,Laag,,Landelijk,"Wormerveer, vertreklicht spoor 4",Alf Smolders,Landelijk,63886.85,63886.85,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-545100,Laag,,Landelijk,"Den Haag Binckhorst, verhogen looppad sp",Kees Nijman,Landelijk,90919.22,90919.22,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-548100,Laag,,Landelijk,Roermond; aanp. ovw. Leropperweg,Carlo Boterman,Landelijk,267890.73,267890.73,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-549900,,,Landelijk,Mt; studie Lanakerbrug,Hugo de Haes,Landelijk,15778.1,15778.1,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-550800,,,Landelijk,Stein aanbrengen Raildempers,Annemarie van Laarhoven,Landelijk,821428.09,821428.09,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-552000,Midden,,Landelijk,Overweg Herenstraat Leiden,Frank Faassen,Landelijk,3472.5,3472.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-554800,Laag,,Landelijk,Verleggen 10kV Stoomtram Hoorn-Medemblik,Alf Smolders,Landelijk,78897.0,78897.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-560200,Midden,,Landelijk,PostTower,Lotte Pluimers,Landelijk,6977.5,6977.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-561200,Midden,,Landelijk,Delft: Verleggen second flushleiding,Lotte Pluimers,Landelijk,13617.3,13617.3,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-562900,Laag,,Landelijk,Landgraaf bijplaatsen RGP,Henk Timmermans,Landelijk,53156.5,53156.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-563200,Laag,,Landelijk,Bovenwettelijke veiligheidsmaatr. MHR,Marco Verkuil,Landelijk,15481.68,15481.68,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-563500,Midden,,Landelijk,Oude lijn,Gert van den Heuvel,Landelijk,83852.0,83852.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-563900,,,Landelijk,Std-Mt vern KW Veestraat startbudget,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,063,B57,1,11.0
R-564300,Laag,,Landelijk,"Lisse, aanleg looppad (tbv keermogelijkh",Alf Smolders,Landelijk,202791.23,202791.23,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-564900,Laag,,Landelijk,"Marienberg, verlichting emplacement",Jeroen van Rutten,Landelijk,193246.25,193246.25,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-567900,Laag,,Landelijk,Aanpassing overweg Robert Regoutstraat,Piet Versteden,Landelijk,5216.0,5216.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-569900,Laag,,Landelijk,Quick Scan emplacement Heerlen,Rien Nederveen,Landelijk,33073.96,33073.96,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-582300,Laag,,Landelijk,Haarlem - Verplaatsen RIP,Edwin Koolstra,Landelijk,10139.5,10139.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-600004,Hoog,,Landelijk,MJPG: Deurne,Ron Jasker,Landelijk,320732.64,320732.64,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-605500,Midden,,Landelijk,Neerijen ovw Waalbanddijk,Martijn Smulders,Landelijk,390746.75,390746.75,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-EGIONO,,,Landelijk,Regio projecten PLM Documentatie NO,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
S-P50590,Midden,,Landelijk,NNL Lw-Werpsterhoek,André Hagen,Landelijk,14540045.79,14540045.79,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00063,,,Landelijk,STS Programma Overige Activiteiten,Saskia Papenhuijzen,Landelijk,6912149.01,153661.47,0.02223063619978297,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D00122,,,Landelijk,Top 50 Zwolle Zuidzijde,Mark Niewold,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D20167,,,Landelijk,Weert-Hamont,Hugo de Haes,Landelijk,118513.69,118513.69,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
V-D20170,Laag,,Landelijk,ERTMS grensvak Venlo,Rob Bouwman,Landelijk,100428.18,100428.18,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-130018,,,Landelijk,NABO: Groningen 2,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-130020,,,Landelijk,NABO: Groningen 1,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-130021,,,Landelijk,NABO: Zwolle,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-170017,Laag,,Landelijk,Verplaatsen stootjuk Zandvoort,Alf Smolders,Landelijk,250580.88,250580.88,1.0,,,,,0,0.0,0.0,0,0.0,,083,C53.03,1,425.0
Z-192602,Laag,,Landelijk,Cyclisch frezen Tunnels 2019,Matthijs Doesburg,Landelijk,602012.23,602012.23,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-200444,Laag,,Landelijk,Klimaatadaptatie spoor,Jan Eleveld,Landelijk,570283.6,525152.35,0.9208617431747993,,,,,0,0.0,0.0,0,0.0,,ALG,Y,1,72.361
Z-202601,Laag,,Landelijk,Cyclisch bewerken landelijk,Matthijs Doesburg,Landelijk,11895083.44,11895083.44,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,C09.13.01,1,13000.0
Z-202602,Laag,,Landelijk,Cyclisch frezen spoorstaven in tunnels,Matthijs Doesburg,Landelijk,813934.98,813934.98,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,C09.13.01,1,1000.0
Z-906032,,,Landelijk,ASN:Vervangen lichtmast+schild.perronkap,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906033,,,Landelijk,HGV:conserv 2 perronkappen sp 2/3,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906085,Midden,,Landelijk,Corridor Gouda ÔÇô Alphen FH,Frank Faassen,Landelijk,252485.39,252485.39,1.0,,,,,0,0.0,0.0,0,0.0,,226,A02.02,3,476.5
Z-906133,,,Landelijk,FH werkzaamheden Assen Pplan2017,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906274,,,Landelijk,Beilen vervangen keerwanden sp1,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906276,,,Landelijk,Delfzijl West vervangen keerwanden sp1,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906282,,,Landelijk,Ommen vervangen keerwanden sp1-2,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-906303,,,Landelijk,Winschoten keerwanden sp1-2,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907032,,,Landelijk,Bedum perron1 vervangen,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907036,,,Landelijk,Buitenpost perron2 vervangen,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907041,,,Landelijk,Delfzijl perron1 vervangen,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907048,,,Landelijk,Hardenberg perron1 vervangen,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907055,,,Landelijk,"Hoogeveen perron1,2 vervangen",,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907062,,,Landelijk,"Leeuwarden perron1,2,3 vervangen",,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907074,,,Landelijk,Zwolle perron5 vervangen,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907086,,,Landelijk,Assen renoveren perronkap,,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,654,G10.05,1,4333.559
R-219200,Midden,,Landelijk,Assen aanbr 2 liften,Lieke Rubers,Stationsprojecten,2598958.11,2598958.11,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-470300,Midden,,Landelijk,Blerick; bereikbaarheid perrons,Lieke Rubers,Stationsprojecten,2318525.18,2318525.18,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-470100,Hoog,,Landelijk,"Bloemendaal, bereikbaarheid perrons",Lieke Rubers,Stationsprojecten,2319405.4,2319405.4,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-048900,Hoog,,Landelijk,Castricum aanbr 3 liften,Freek Snoeren,Stationsprojecten,337474.33,337474.33,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-470400,Hoog,,Landelijk,"Den Helder-Z, bereikbaarheid perrons",Lieke Rubers,Stationsprojecten,1718743.89,1718743.89,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-045100,Hoog,,Landelijk,Groningen aanbr 4 liften,Lieke Rubers,Stationsprojecten,16740.49,16740.49,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-293200,,,Landelijk,Groningen halte Europapark (P000150),Bert Kassies,Stationsprojecten,38735495.45,38735495.45,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-470900,Hoog,,Landelijk,Heeze: bereikbaarheid perrons,Lieke Rubers,Stationsprojecten,96355.64,96355.6400000001,1.000000000000001,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-386800,Hoog,,Landelijk,Kl.maatregelen ; Makering perronwanden,Tjebbe Ruskamp,Stationsprojecten,22795344.0,22795344.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-336800,Hoog,,Landelijk,Landelijk kl. maatr. info in braille,Tjebbe Ruskamp,Stationsprojecten,687320.97,687320.97,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
R-381000,Hoog,,Landelijk,Liften TR2 voorbereiding rest program,Lieke Rubers,Stationsprojecten,4713229.27,4713229.27,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
